coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,85160.0,1699013747895.8135,0.5343229828376471,2025-11-23T01:08:48.385711,📈
cardano,0.40456,14810365370.39846,-1.098483067811156,2025-11-23T01:08:48.385718,📉
ethereum,2778.64,335281345768.5352,0.3405502363681155,2025-11-23T01:08:48.385720,📈
polkadot,2.31,3787487058.9127536,-1.2127982765723204,2025-11-23T01:08:48.385722,📉
solana,128.12,71597906340.09511,-0.4709692210255999,2025-11-23T01:08:48.385724,📉
