coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,89739.0,1790650454323.4604,-2.5277644479495978,2025-12-06T06:29:55.788877,📉
cardano,0.414372,15178883820.178019,-5.678994206414247,2025-12-06T06:29:55.788888,📉
ethereum,3039.58,366816677717.0321,-4.054317517486505,2025-12-06T06:29:55.788890,📉
polkadot,2.11,3466949830.408098,-6.9952165294603645,2025-12-06T06:29:55.788892,📉
solana,133.1,74504801032.1571,-3.9833501008286443,2025-12-06T06:29:55.788894,📉
