coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,76195.0,1530411457374.2417,0.23841067668039653,2026-09-17T02:36:59.240635,📈
ethereum,2422.29,295648223234.211,0.6028204739822401,2026-09-17T02:36:59.240643,📈
cardano,0.195213,7324330955.209168,0.09308526883927601,2026-09-17T02:36:59.240644,📈
solana,99.14,58212777884.97498,1.7517137101677558,2026-09-17T02:36:59.240645,📈
polkadot,1.013,1725679357.2973282,6.787678619896763,2026-09-17T02:36:59.240646,📈
