coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,87162.0,1741132587876.5896,-5.0546647375280696,2025-11-21T00:59:50.144373,📉
cardano,0.435551,15967664195.542343,-5.896233566173957,2025-11-21T00:59:50.144380,📉
ethereum,2857.12,345373072191.9309,-5.3014078206828295,2025-11-21T00:59:50.144382,📉
polkadot,2.57,4207740773.557354,-3.9032070020824072,2025-11-21T00:59:50.144384,📉
solana,134.14,75062196968.86247,-2.3480346693416374,2025-11-21T00:59:50.144385,📉
