coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,67825.0,1357186403752.4426,-0.08698720152641819,2026-04-01T01:50:27.327510,📉
cardano,0.24282,8954651428.029417,-1.9700373182017192,2026-04-01T01:50:27.327515,📉
ethereum,2092.29,252538958950.33823,0.96071686689509,2026-04-01T01:50:27.327516,📈
polkadot,1.25,2100895748.0451007,-0.05789130698693709,2026-04-01T01:50:27.327518,📉
solana,82.85,47439752042.92309,-1.0957856355357432,2026-04-01T01:50:27.327519,📉
