name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,463054,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-02-03T01:12:03Z
freeCodeCamp/freeCodeCamp,436669,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-02-03T01:16:28Z
sindresorhus/awesome,434500,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-02-03T01:08:01Z
public-apis/public-apis,394908,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-02-03T01:16:28Z
EbookFoundation/free-programming-books,381933,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-02-03T01:11:02Z
kamranahmedse/developer-roadmap,348455,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-02-03T00:57:34Z
jwasham/coding-interview-university,336696,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-02-02T23:33:17Z
donnemartin/system-design-primer,334202,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-02-03T01:11:05Z
vinta/awesome-python,281144,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-02-03T01:15:59Z
996icu/996.ICU,275417,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2026-02-02T22:53:58Z
