name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,453299,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-01-01T01:10:05Z
freeCodeCamp/freeCodeCamp,435425,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-01-01T00:07:12Z
sindresorhus/awesome,426309,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-01-01T01:10:40Z
public-apis/public-apis,388816,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-01-01T01:10:26Z
EbookFoundation/free-programming-books,379702,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-01-01T01:10:32Z
kamranahmedse/developer-roadmap,346430,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-01-01T01:10:30Z
jwasham/coding-interview-university,335445,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2025-12-31T22:28:14Z
donnemartin/system-design-primer,330914,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-01-01T00:17:30Z
vinta/awesome-python,276232,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-01-01T01:09:47Z
996icu/996.ICU,275092,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2025-12-31T22:01:39Z
