coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,64964.0,1303602617110.9937,0.025043156160577215,2026-08-10T01:04:31.749602,📈
ethereum,1912.55,230812622146.58902,-0.25288949168641917,2026-08-10T01:04:31.749614,📉
cardano,0.19545,7300754889.451777,-1.7214552061978416,2026-08-10T01:04:31.749616,📉
solana,76.6,44589314568.019516,0.8508564619349815,2026-08-10T01:04:31.749617,📈
polkadot,0.799188,1356338224.6440237,-1.9310838205978613,2026-08-10T01:04:31.749618,📉
