coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,75672.0,1516712471161.698,-1.2197039589440868,2026-05-27T02:38:32.484150,📉
cardano,0.23984,8874072288.783575,-0.23545239548744482,2026-05-27T02:38:32.484162,📉
ethereum,2069.37,249865557555.56506,-0.8712029213740443,2026-05-27T02:38:32.484164,📉
polkadot,1.25,2106415935.9951942,0.9924478232741571,2026-05-27T02:38:32.484165,📈
solana,83.63,48380636247.316536,-0.3849729994923821,2026-05-27T02:38:32.484166,📉
