name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,445799,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2025-12-04T01:01:41Z
freeCodeCamp/freeCodeCamp,434027,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2025-12-04T00:57:29Z
sindresorhus/awesome,419872,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2025-12-04T00:54:59Z
public-apis/public-apis,382507,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2025-12-04T01:00:12Z
EbookFoundation/free-programming-books,378187,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2025-12-04T00:31:06Z
kamranahmedse/developer-roadmap,344818,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2025-12-04T00:53:07Z
jwasham/coding-interview-university,334393,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2025-12-03T23:37:56Z
donnemartin/system-design-primer,328383,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2025-12-04T00:56:48Z
996icu/996.ICU,274942,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2025-12-03T23:03:24Z
vinta/awesome-python,272295,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2025-12-04T00:30:06Z
