name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,447466,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2025-12-09T00:56:51Z
freeCodeCamp/freeCodeCamp,434377,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2025-12-09T00:51:59Z
sindresorhus/awesome,421038,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2025-12-09T00:57:21Z
public-apis/public-apis,383224,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2025-12-09T00:43:04Z
EbookFoundation/free-programming-books,378517,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2025-12-09T00:49:06Z
kamranahmedse/developer-roadmap,345067,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2025-12-09T00:56:16Z
jwasham/coding-interview-university,334519,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2025-12-09T00:45:57Z
donnemartin/system-design-primer,328865,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2025-12-09T00:55:36Z
996icu/996.ICU,274985,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2025-12-08T23:54:41Z
vinta/awesome-python,273004,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2025-12-09T00:50:21Z
