name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,469131,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-02-26T01:17:27Z
sindresorhus/awesome,440713,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-02-26T01:16:36Z
freeCodeCamp/freeCodeCamp,437532,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-02-26T01:18:04Z
public-apis/public-apis,400270,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-02-26T01:13:32Z
EbookFoundation/free-programming-books,383105,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-02-26T00:43:08Z
kamranahmedse/developer-roadmap,349782,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-02-26T01:17:15Z
jwasham/coding-interview-university,337434,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-02-26T01:11:07Z
donnemartin/system-design-primer,336667,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-02-26T01:16:37Z
vinta/awesome-python,284614,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-02-26T01:01:25Z
996icu/996.ICU,275550,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2026-02-26T01:11:43Z
