coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,58942.0,1182106486333.4443,-1.649014517169686,2026-07-01T02:41:30.878585,📉
cardano,0.146096,5441352051.585025,1.2485665559765566,2026-07-01T02:41:30.878596,📈
ethereum,1583.86,191162217688.04895,-0.3633370871329134,2026-07-01T02:41:30.878598,📉
polkadot,0.82967,1402936878.358458,1.6502921309489136,2026-07-01T02:41:30.878600,📈
solana,74.64,43369496699.32862,0.3913058877622822,2026-07-01T02:41:30.878601,📈
