coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,80339.0,1608095633081.4316,0.8470666974596262,2026-05-05T02:03:33.831270,📈
cardano,0.250851,9277995252.476622,-0.5685417006829268,2026-05-05T02:03:33.831279,📉
ethereum,2360.21,284833368348.9593,0.3815274199606142,2026-05-05T02:03:33.831281,📈
polkadot,1.23,2077146784.018378,0.42185858307315743,2026-05-05T02:03:33.831282,📈
solana,84.37,48627262012.474785,-0.5771094239273575,2026-05-05T02:03:33.831284,📉
