coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,71304.0,1425295896936.5713,0.8437688030690933,2026-03-26T01:27:57.418778,📈
cardano,0.26877,9903643115.572765,0.4680519366014517,2026-03-26T01:27:57.418785,📈
ethereum,2165.96,261186619667.6509,0.30037469153055324,2026-03-26T01:27:57.418787,📈
polkadot,1.36,2282050486.0492673,-3.175099838582887,2026-03-26T01:27:57.418788,📉
solana,91.76,52510767869.310616,0.7389157991941115,2026-03-26T01:27:57.418789,📈
