name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,500651,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-05-12T02:09:40Z
sindresorhus/awesome,465367,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-05-12T02:07:08Z
freeCodeCamp/freeCodeCamp,444519,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-05-12T01:41:16Z
public-apis/public-apis,434191,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-05-12T02:06:49Z
EbookFoundation/free-programming-books,388102,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-05-12T02:01:14Z
openclaw/openclaw,370952,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-05-12T02:10:54Z
nilbuild/developer-roadmap,354607,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/nilbuild/developer-roadmap,2026-05-12T02:01:32Z
donnemartin/system-design-primer,347930,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-05-12T02:09:20Z
jwasham/coding-interview-university,346593,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-05-12T01:44:16Z
vinta/awesome-python,297163,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-05-12T02:07:35Z
