name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,497792,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-04-29T02:07:01Z
sindresorhus/awesome,459964,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-04-29T02:06:45Z
freeCodeCamp/freeCodeCamp,443820,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-04-29T01:59:24Z
public-apis/public-apis,428237,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-04-29T02:07:06Z
EbookFoundation/free-programming-books,386667,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-04-29T02:04:23Z
openclaw/openclaw,365917,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-04-29T02:06:16Z
nilbuild/developer-roadmap,353846,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/nilbuild/developer-roadmap,2026-04-29T00:58:23Z
donnemartin/system-design-primer,345877,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-04-29T02:04:23Z
jwasham/coding-interview-university,343154,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-04-29T01:51:48Z
vinta/awesome-python,294904,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-04-29T02:06:47Z
