coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,71660.0,1432463997199.5576,2.4840188128491163,2026-03-13T01:18:16.505708,📈
cardano,0.270699,9970808886.210426,3.573862176333778,2026-03-13T01:18:16.505717,📈
ethereum,2127.19,256739582638.09818,3.789559631438548,2026-03-13T01:18:16.505719,📈
polkadot,1.54,2570642724.943102,1.5552711397851078,2026-03-13T01:18:16.505720,📈
solana,90.1,51449931161.92621,4.376492374929827,2026-03-13T01:18:16.505721,📈
