coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,61518.0,1233053429825.8909,2.4452974381856594,2026-07-03T02:06:10.407206,📈
cardano,0.165177,6162654911.464103,6.796272194292374,2026-07-03T02:06:10.407216,📈
ethereum,1708.11,206157813982.99756,5.6809504523561785,2026-07-03T02:06:10.407218,📈
polkadot,0.84887,1436428144.9770467,1.2985070364382603,2026-07-03T02:06:10.407219,📈
solana,81.42,47307413374.59469,4.375628907373792,2026-07-03T02:06:10.407221,📈
