name,stars,language,description,url,created_at
KKKKhazix/human-writing,2096,Python,让 AI 写的中文读起来像一个具体的人在说话。通用创作与改稿 Skill，开箱即用。,https://github.com/KKKKhazix/human-writing,2026-08-05T01:19:41Z
ZzzLc0405/photo-abstract-editorial,1956,N/A,No description,https://github.com/ZzzLc0405/photo-abstract-editorial,2026-08-04T09:35:31Z
Binaryify/open-kimi-ppt-skill,1607,N/A,非官方 Kimi Slides Skill：让 AI Agent 生成可编辑 PPTD + PPTX，并附带本地浏览器编辑器 Unofficial Kimi Slides skill for AI a,https://github.com/Binaryify/open-kimi-ppt-skill,2026-08-05T07:30:56Z
ShawnPana/phone-harness,859,Python,let your agent control your phone,https://github.com/ShawnPana/phone-harness,2026-08-07T22:28:53Z
mikiarlo3/awesome-growth-hacking-skills,795,Shell,"Find agentic growth hacking skills for Claude, ChatGPT, Manus | by enso.bot",https://github.com/mikiarlo3/awesome-growth-hacking-skills,2026-08-04T19:45:15Z
0xwilliamortiz/claude-red,706,JavaScript,claude-red is a curated library of offensive security skills designed for the Claude skills system. ,https://github.com/0xwilliamortiz/claude-red,2026-08-05T16:54:36Z
xoreaxeaxeax/asm-hall-of-shame,660,C,Racing to the bottom of CPU performance,https://github.com/xoreaxeaxeax/asm-hall-of-shame,2026-08-06T00:08:06Z
jd-opensource/JoyAI-Video-Edit,607,Python,[Official Repo] JoyAI-Video-Edit: Real-Time Open-Ended Video Editing with Autoregressive Diffusion,https://github.com/jd-opensource/JoyAI-Video-Edit,2026-08-04T08:22:24Z
MengTo/kage,586,HTML,"An interactive five-chapter night walk through a Kyoto mountain temple, rendered live in Three.js.",https://github.com/MengTo/kage,2026-08-08T07:05:07Z
oil-oil/oil-motion,582,Python,"Create smooth, responsive interactive web animations.",https://github.com/oil-oil/oil-motion,2026-08-07T12:36:33Z
