coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,64688.0,1297337291098.0166,0.12060715775877441,2026-07-16T01:50:17.675033,📈
cardano,0.16467,6139113401.541655,0.44768019282496413,2026-07-16T01:50:17.675045,📈
ethereum,1920.44,231737817808.89783,2.858503028783993,2026-07-16T01:50:17.675047,📈
polkadot,0.842479,1426706742.5937505,-1.7129708589947057,2026-07-16T01:50:17.675049,📉
solana,76.91,44790556126.61448,-0.6517551324014745,2026-07-16T01:50:17.675050,📉
