name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,484121,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-03-29T01:37:47Z
sindresorhus/awesome,449668,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-03-29T01:43:22Z
freeCodeCamp/freeCodeCamp,438948,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-03-29T01:42:43Z
public-apis/public-apis,417070,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-03-29T01:42:32Z
EbookFoundation/free-programming-books,384670,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-03-29T01:33:57Z
kamranahmedse/developer-roadmap,351791,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-03-29T01:43:23Z
donnemartin/system-design-primer,340508,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-03-29T01:19:23Z
openclaw/openclaw,339487,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-03-29T01:43:20Z
jwasham/coding-interview-university,338291,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-03-29T00:07:07Z
vinta/awesome-python,289454,Python,"An opinionated list of Python frameworks, libraries, tools, and resources.",https://github.com/vinta/awesome-python,2026-03-29T01:29:28Z
