coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,63733.0,1278838181668.959,0.9130082294506711,2026-08-04T01:45:31.403955,📈
ethereum,1863.08,224896785838.42096,-0.23970320175015314,2026-08-04T01:45:31.403962,📉
cardano,0.192304,7181381141.3558855,3.6858537417056416,2026-08-04T01:45:31.403964,📈
solana,73.59,42772068340.750145,0.8645152945138987,2026-08-04T01:45:31.403966,📈
polkadot,0.834595,1414604530.7861426,5.406494339238159,2026-08-04T01:45:31.403968,📈
