coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,65253.0,1308932263276.6233,1.135721169552615,2026-07-21T01:51:49.960683,📈
cardano,0.170111,6343041812.447678,3.173672611017706,2026-07-21T01:51:49.960691,📈
ethereum,1908.48,230352398363.26727,2.273807735123029,2026-07-21T01:51:49.960693,📈
polkadot,0.8281,1402996313.550705,2.1049155259071646,2026-07-21T01:51:49.960695,📈
solana,77.91,45403256248.72661,1.7157828263055348,2026-07-21T01:51:49.960696,📈
