name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,446927,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2025-12-07T01:05:29Z
freeCodeCamp/freeCodeCamp,434228,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2025-12-06T23:44:47Z
sindresorhus/awesome,420584,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2025-12-07T01:04:51Z
public-apis/public-apis,382905,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2025-12-07T01:05:57Z
EbookFoundation/free-programming-books,378374,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2025-12-07T01:01:30Z
kamranahmedse/developer-roadmap,344977,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2025-12-07T01:05:29Z
jwasham/coding-interview-university,334463,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2025-12-06T23:13:58Z
donnemartin/system-design-primer,328702,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2025-12-06T23:31:12Z
996icu/996.ICU,274972,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2025-12-06T22:41:10Z
vinta/awesome-python,272719,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2025-12-07T01:01:55Z
