coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,67870.0,1356422477661.5889,0.8571803095871572,2026-02-21T01:15:30.337425,📈
cardano,0.282407,10401337680.49639,3.069839425712353,2026-02-21T01:15:30.337432,📈
ethereum,1964.39,237117549095.83716,0.23232320558717318,2026-02-21T01:15:30.337434,📈
polkadot,1.33,2217066401.246867,2.6352979938014816,2026-02-21T01:15:30.337436,📈
solana,84.52,48008965531.93117,1.8787425769374932,2026-02-21T01:15:30.337438,📈
