coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,63495.0,1273855603441.4785,-0.9190252531024703,2026-07-13T01:56:59.670166,📉
cardano,0.161061,6006167738.695114,-2.565160379215525,2026-07-13T01:56:59.670176,📉
ethereum,1808.68,218336784376.5424,0.18137663852659314,2026-07-13T01:56:59.670178,📈
polkadot,0.835304,1414476081.7179465,-2.5542562197523115,2026-07-13T01:56:59.670180,📉
solana,76.61,44609921020.6451,-0.18688008186850186,2026-07-13T01:56:59.670181,📉
