name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,454412,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-01-06T01:01:28Z
freeCodeCamp/freeCodeCamp,435563,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-01-05T23:10:17Z
sindresorhus/awesome,427480,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-01-06T00:58:39Z
public-apis/public-apis,389635,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-01-06T01:02:49Z
EbookFoundation/free-programming-books,380023,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-01-06T00:53:32Z
kamranahmedse/developer-roadmap,346731,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-01-06T00:39:22Z
jwasham/coding-interview-university,335639,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-01-05T23:51:29Z
donnemartin/system-design-primer,331479,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-01-06T01:00:12Z
vinta/awesome-python,276956,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-01-06T00:55:52Z
996icu/996.ICU,275111,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2026-01-05T18:07:41Z
