name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,475527,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-03-16T01:28:06Z
sindresorhus/awesome,445785,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-03-16T01:26:15Z
freeCodeCamp/freeCodeCamp,438239,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-03-16T01:15:24Z
public-apis/public-apis,410682,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-03-16T01:28:19Z
EbookFoundation/free-programming-books,384052,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-03-16T01:15:17Z
kamranahmedse/developer-roadmap,350966,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-03-16T01:15:39Z
donnemartin/system-design-primer,338990,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-03-16T01:19:38Z
jwasham/coding-interview-university,337860,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-03-16T01:15:34Z
openclaw/openclaw,315058,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-03-16T01:28:06Z
vinta/awesome-python,287347,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-03-16T01:24:54Z
