coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,76394.0,1522520655752.2678,-3.158765888025999,2026-02-04T01:16:22.880298,📉
cardano,0.297201,10904275176.700945,-0.47135342348796894,2026-02-04T01:16:22.880304,📉
ethereum,2267.7,272500834191.70154,-3.3905158441578034,2026-02-04T01:16:22.880307,📉
polkadot,1.52,2523300071.0955625,-1.3862435850337598,2026-02-04T01:16:22.880308,📉
solana,98.94,56056066335.46693,-4.755310047710377,2026-02-04T01:16:22.880310,📉
