name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,463946,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-02-06T01:12:25Z
freeCodeCamp/freeCodeCamp,436795,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-02-06T00:52:41Z
sindresorhus/awesome,435332,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-02-06T01:13:37Z
public-apis/public-apis,395370,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-02-06T00:54:39Z
EbookFoundation/free-programming-books,382127,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-02-06T01:12:54Z
kamranahmedse/developer-roadmap,348612,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-02-06T01:05:50Z
jwasham/coding-interview-university,336805,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-02-06T00:02:45Z
donnemartin/system-design-primer,334488,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-02-06T01:15:23Z
vinta/awesome-python,281561,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-02-06T01:16:44Z
996icu/996.ICU,275429,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2026-02-06T01:02:04Z
