name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,458127,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-01-19T01:08:31Z
freeCodeCamp/freeCodeCamp,436036,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-01-19T00:09:12Z
sindresorhus/awesome,430452,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-01-19T01:01:37Z
public-apis/public-apis,391643,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-01-19T01:09:46Z
EbookFoundation/free-programming-books,380678,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-01-18T23:50:23Z
kamranahmedse/developer-roadmap,347455,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-01-19T00:24:15Z
jwasham/coding-interview-university,335924,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-01-19T00:59:24Z
donnemartin/system-design-primer,332588,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-01-19T01:03:55Z
vinta/awesome-python,278852,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-01-19T01:01:38Z
996icu/996.ICU,275184,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2026-01-18T17:51:35Z
