name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,463366,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-02-04T01:12:35Z
freeCodeCamp/freeCodeCamp,436710,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-02-04T01:12:38Z
sindresorhus/awesome,434774,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-02-04T01:12:50Z
public-apis/public-apis,395088,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-02-04T01:15:18Z
EbookFoundation/free-programming-books,382020,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-02-04T01:15:00Z
kamranahmedse/developer-roadmap,348518,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/kamranahmedse/developer-roadmap,2026-02-04T01:13:01Z
jwasham/coding-interview-university,336755,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-02-04T01:13:09Z
donnemartin/system-design-primer,334313,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-02-04T00:43:36Z
vinta/awesome-python,281289,Python,"An opinionated list of awesome Python frameworks, libraries, software and resources.",https://github.com/vinta/awesome-python,2026-02-04T00:47:50Z
996icu/996.ICU,275423,N/A,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,https://github.com/996icu/996.ICU,2026-02-04T00:47:04Z
