coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,78804.0,1582053279636.3926,-0.2263929869983181,2026-08-27T05:57:17.771777,📉
ethereum,2493.29,300989109232.6646,1.2638182680449377,2026-08-27T05:57:17.771786,📈
cardano,0.209341,7848700590.020824,-0.6606787749030631,2026-08-27T05:57:17.771788,📉
solana,101.73,59418018121.046135,4.831878918535291,2026-08-27T05:57:17.771789,📈
polkadot,0.876043,1489199056.846956,2.7791676402580263,2026-08-27T05:57:17.771791,📈
