coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,68267.0,1366305123224.4583,-3.580684904185769,2026-03-07T01:14:11.263052,📉
cardano,0.259926,9566242717.831823,-3.148490476089562,2026-03-07T01:14:11.263057,📉
ethereum,1981.03,239215485909.54767,-4.498509580351972,2026-03-07T01:14:11.263059,📉
polkadot,1.49,2491819710.0266995,-2.450106180756744,2026-03-07T01:14:11.263060,📉
solana,84.78,48373310375.88807,-4.479827155856218,2026-03-07T01:14:11.263061,📉
