coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,66606.0,1332503097285.847,0.3148241158301102,2026-03-30T01:46:35.718106,📈
cardano,0.243303,8967248528.648474,-1.0110924397084469,2026-03-30T01:46:35.718116,📉
ethereum,2008.6,242369832167.8925,0.4476890487822414,2026-03-30T01:46:35.718117,📈
polkadot,1.27,2126268381.709046,0.4146620591893208,2026-03-30T01:46:35.718119,📈
solana,82.5,47226392737.57363,0.36328173725363794,2026-03-30T01:46:35.718121,📈
