coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,76964.0,1545312067227.864,-1.6902692824846923,2026-09-02T02:08:06.716865,📉
ethereum,2397.01,289269964780.7296,-2.522285507296161,2026-09-02T02:08:06.716870,📉
cardano,0.194567,7297121929.684341,-2.232503475396849,2026-09-02T02:08:06.716872,📉
solana,98.94,57897679685.44503,-4.038134088115269,2026-09-02T02:08:06.716873,📉
polkadot,0.866838,1474331673.5296955,2.2894751907516673,2026-09-02T02:08:06.716874,📈
