coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,67240.0,1345158517942.145,0.8507627406196064,2026-02-20T01:18:00.919515,📈
cardano,0.274045,10087616745.913342,0.03035731373082418,2026-02-20T01:18:00.919525,📈
ethereum,1957.65,236459128101.3166,-0.24942577989079479,2026-02-20T01:18:00.919526,📉
polkadot,1.29,2159952264.653628,-1.387790782654703,2026-02-20T01:18:00.919528,📉
solana,82.93,47157549340.79681,1.419079271209582,2026-02-20T01:18:00.919529,📈
