coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,77508.0,1552421056688.1194,-0.07577095501697383,2026-04-26T01:56:49.003812,📉
cardano,0.248977,9205649847.06823,-1.0352091239827366,2026-04-26T01:56:49.003820,📉
ethereum,2315.12,279573715089.5231,-0.17221845739673455,2026-04-26T01:56:49.003823,📉
polkadot,1.24,2084692751.086571,-2.2145128325729666,2026-04-26T01:56:49.003826,📉
solana,86.11,49569892507.98282,-0.20402632994574632,2026-04-26T01:56:49.003829,📉
