coin,price_usd,market_cap,change_24h,collected_at,trend
bitcoin,80843.0,1623183592677.2488,4.692215610073559,2026-09-04T02:10:09.040478,📈
ethereum,2501.2,305179494479.18756,4.987783998692766,2026-09-04T02:10:09.040491,📈
cardano,0.221902,8322138951.625105,8.526710869708982,2026-09-04T02:10:09.040493,📈
solana,103.61,60650216378.296585,3.655971927889005,2026-09-04T02:10:09.040494,📈
polkadot,0.878044,1493595901.0578668,1.0746524843285123,2026-09-04T02:10:09.040496,📈
