name,stars,language,description,url,updated_at
codecrafters-io/build-your-own-x,515569,Markdown,Master programming by recreating your favorite technologies from scratch.,https://github.com/codecrafters-io/build-your-own-x,2026-06-15T02:50:17Z
sindresorhus/awesome,475821,N/A,😎 Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,2026-06-15T02:50:30Z
freeCodeCamp/freeCodeCamp,447277,TypeScript,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer scienc",https://github.com/freeCodeCamp/freeCodeCamp,2026-06-15T02:51:56Z
public-apis/public-apis,441606,Python,A collective list of free APIs,https://github.com/public-apis/public-apis,2026-06-15T02:50:35Z
EbookFoundation/free-programming-books,390259,Python,:books: Freely available programming books,https://github.com/EbookFoundation/free-programming-books,2026-06-15T02:12:39Z
openclaw/openclaw,378721,TypeScript,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,https://github.com/openclaw/openclaw,2026-06-15T02:46:14Z
nilbuild/developer-roadmap,357198,TypeScript,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",https://github.com/nilbuild/developer-roadmap,2026-06-15T02:45:00Z
donnemartin/system-design-primer,353157,Python,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashc,https://github.com/donnemartin/system-design-primer,2026-06-15T02:51:15Z
jwasham/coding-interview-university,351946,N/A,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,2026-06-15T02:29:31Z
vinta/awesome-python,302964,Python,"An opinionated list of Python frameworks, libraries, tools, and resources",https://github.com/vinta/awesome-python,2026-06-15T02:45:09Z
